"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"n_tanaman_1Mei2023";"n_rtup_usaha_komoditas";"n_utp_usaha_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_rtup_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_utp_komoditas"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310040] TALIBURA";"53";"5310";"5310040";"8709.00";"79.00";"81.00";"110.00";"108.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310040] TALIBURA";"53";"5310";"5310040";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310041] WAIGETE";"53";"5310";"5310041";"821.00";"134.00";"134.00";"6.00";"6.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6114";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6115";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6116";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6117";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6118";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6119";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6120";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6121";"[5310041] WAIGETE";"53";"5310";"5310041";"409.00";"6.00";"6.00";"68.00";"68.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6122";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6123";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6124";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6125";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6126";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6127";"[5310041] WAIGETE";"53";"5310";"5310041";"100.00";"1.00";"1.00";"100.00";"100.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6128";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6129";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6130";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6131";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6132";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6133";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6134";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6135";"[5310041] WAIGETE";"53";"5310";"5310041";"1106.00";"78.00";"78.00";"14.00";"14.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6136";"[5310041] WAIGETE";"53";"5310";"5310041";"11503.00";"645.00";"658.00";"18.00";"17.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6137";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6138";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6139";"[5310041] WAIGETE";"53";"5310";"5310041";"20.00";"1.00";"1.00";"20.00";"20.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6140";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6141";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6142";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6143";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6144";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6145";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6146";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6147";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6148";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6154";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6155";"[5310041] WAIGETE";"53";"5310";"5310041";"70.00";"2.00";"2.00";"35.00";"35.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6156";"[5310041] WAIGETE";"53";"5310";"5310041";"3542.00";"138.00";"140.00";"26.00";"25.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6157";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6158";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6159";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6160";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6161";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6162";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6163";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6164";"[5310041] WAIGETE";"53";"5310";"5310041";"9.00";"2.00";"2.00";"5.00";"5.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6165";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6166";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6167";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6168";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6169";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6170";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6171";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6172";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6173";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6174";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310041] WAIGETE";"53";"5310";"5310041";"481.00";"23.00";"23.00";"21.00";"21.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310041] WAIGETE";"53";"5310";"5310041";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310042] WAIBLAMA";"53";"5310";"5310042";"100.00";"1.00";"1.00";"100.00";"100.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310042] WAIBLAMA";"53";"5310";"5310042";"1993.00";"154.00";"154.00";"13.00";"13.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6114";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6115";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6116";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6117";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6118";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6119";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6120";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6121";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6122";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6123";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6124";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6125";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6126";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6127";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6128";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6129";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6130";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6131";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6132";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6133";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6134";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6135";"[5310042] WAIBLAMA";"53";"5310";"5310042";"2561.00";"44.00";"44.00";"58.00";"58.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6136";"[5310042] WAIBLAMA";"53";"5310";"5310042";"8034.00";"196.00";"196.00";"41.00";"41.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6137";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6138";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6139";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6140";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6141";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6142";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6143";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6144";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6145";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6146";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6147";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6148";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310042] WAIBLAMA";"53";"5310";"5310042";"0.00";"0.00";"0.00";"0.00";"0.00"
