tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup;jumlah_tanaman_belum_menghasilkan;jumlah_tanaman_menghasilkan;jumlah_tanaman_tidak_menghasilkan;sum_produksi_volume;sum_produksi_nilai;produktivitas
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310042] WAIBLAMA;53;5310;5310042;1;30;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310050] KEWAPANTE;53;5310;5310050;51;118;693;86;164596;297993;238
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310051] HEWOKLOANG;53;5310;5310051;45;113;465;79;168685;558502;363
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310052] KANGAE;53;5310;5310052;201;341;1832;187;591537;1211121;323
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310062] KOTING;53;5310;5310062;1;0;20;0;21600;32400;1080
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310063] NELLE;53;5310;5310063;150;109;1552;81;7143483;1936764;4603
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310070] NITA;53;5310;5310070;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310080] ALOK;53;5310;5310080;32;21;258;4;97560;3764719;378
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310081] ALOK BARAT;53;5310;5310081;3;0;6;2;197;6538;33
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310082] ALOK TIMUR;53;5310;5310082;227;885;2603;694;1903987;37192038;731
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310] SIKKA;53;5310;5310999;1237;3794;14199;1481;13053011;55907465;919
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310010] PAGA;53;5310;5310010;41;3234;3189;0;247;20952;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310011] MEGO;53;5310;5310011;289;10567;5897;132;2941;267410;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310012] TANA WAWO;53;5310;5310012;80;1965;674;0;361;37565;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310020] LELA;53;5310;5310020;71;833;5341;10;798;78767;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310030] BOLA;53;5310;5310030;660;25432;98541;1172;14156;1568472;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310031] DORENG;53;5310;5310031;389;83978;58638;282;3095;756419;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310032] MAPITARA;53;5310;5310032;230;17004;13363;325;1946;238787;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310040] TALIBURA;53;5310;5310040;36;3111;3037;25;338;48694;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310041] WAIGETE;53;5310;5310041;108;4588;2689;125;1803;162680;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310042] WAIBLAMA;53;5310;5310042;12;148;290;0;136;11665;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310050] KEWAPANTE;53;5310;5310050;39;2993;7979;0;207;23075;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310051] HEWOKLOANG;53;5310;5310051;208;10766;24774;39;1194;164453;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310052] KANGAE;53;5310;5310052;175;6740;15247;1076;4509;340260;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310061] PALUE;53;5310;5310061;2;0;80;0;21;2100;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310062] KOTING;53;5310;5310062;61;6345;1539;80;198;26180;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310063] NELLE;53;5310;5310063;1;0;30;0;20;1700;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310070] NITA;53;5310;5310070;287;13492;13512;91;2038;308591;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310071] MAGEPANDA;53;5310;5310071;2;30;42;0;43;3440;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310080] ALOK;53;5310;5310080;2;200;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310081] ALOK BARAT;53;5310;5310081;4;146;152;0;11;1100;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310082] ALOK TIMUR;53;5310;5310082;28;1682;30561;75;4356;539850;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310] SIKKA;53;5310;5310999;2725;193254;285575;3432;38418;4602160;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310010] PAGA;53;5310;5310010;11;259;56;0;46;3150;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310011] MEGO;53;5310;5310011;38;751;41;0;132;5430;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310012] TANA WAWO;53;5310;5310012;134;3258;31;20;37;1610;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310020] LELA;53;5310;5310020;46;461;866;29;2217;51555;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310030] BOLA;53;5310;5310030;874;14888;6146;399;14485;614076;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310031] DORENG;53;5310;5310031;1457;31420;15779;1081;81859;3073076;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310032] MAPITARA;53;5310;5310032;207;6556;613;33;632;50185;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310040] TALIBURA;53;5310;5310040;31;883;23;0;5;225;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310041] WAIGETE;53;5310;5310041;437;6914;3496;263;18330;603860;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310042] WAIBLAMA;53;5310;5310042;5;170;2;0;10;700;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310050] KEWAPANTE;53;5310;5310050;138;3023;871;2;1609;105191;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310051] HEWOKLOANG;53;5310;5310051;1134;24232;16972;1754;42294;3042716;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310052] KANGAE;53;5310;5310052;105;1482;465;30;2072;143750;4
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310061] PALUE;53;5310;5310061;5;99;16;0;84;2720;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310062] KOTING;53;5310;5310062;34;423;83;0;127;3245;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310070] NITA;53;5310;5310070;309;5063;1706;18;3550;245900;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310080] ALOK;53;5310;5310080;9;108;144;0;344;23970;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310081] ALOK BARAT;53;5310;5310081;5;125;22;4;23;3700;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310082] ALOK TIMUR;53;5310;5310082;70;1113;1588;2;2070;180540;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310] SIKKA;53;5310;5310999;5049;101228;48920;3635;169926;8155599;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310011] MEGO;53;5310;5310011;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310012] TANA WAWO;53;5310;5310012;1;0;50;0;50;6000;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310030] BOLA;53;5310;5310030;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310031] DORENG;53;5310;5310031;1;3;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310032] MAPITARA;53;5310;5310032;1;25;50;0;2;80;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310040] TALIBURA;53;5310;5310040;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310041] WAIGETE;53;5310;5310041;1;0;5;0;180;3600;36
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310070] NITA;53;5310;5310070;1;34;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310071] MAGEPANDA;53;5310;5310071;1;0;10;0;4;100;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310] SIKKA;53;5310;5310999;6;62;115;0;236;9780;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310011] MEGO;53;5310;5310011;1;20;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310012] TANA WAWO;53;5310;5310012;6;100;128;0;230;2900;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310020] LELA;53;5310;5310020;24;70;271;2;616;32120;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310030] BOLA;53;5310;5310030;100;720;2140;55;2188;46240;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310031] DORENG;53;5310;5310031;29;218;335;0;1103;27915;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310032] MAPITARA;53;5310;5310032;3;105;54;0;79;850;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310040] TALIBURA;53;5310;5310040;23;75;392;5;3328;14354;8
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310041] WAIGETE;53;5310;5310041;2;0;52;0;8;56;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310042] WAIBLAMA;53;5310;5310042;1;5;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310050] KEWAPANTE;53;5310;5310050;16;188;210;0;230;1735;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310051] HEWOKLOANG;53;5310;5310051;166;424;3474;2;2035;42186;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310052] KANGAE;53;5310;5310052;1;4;1;0;5;350;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310062] KOTING;53;5310;5310062;5;6;14;0;5;150;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310070] NITA;53;5310;5310070;169;727;3971;25;1793;63799;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310071] MAGEPANDA;53;5310;5310071;3;35;39;25;35;2250;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310082] ALOK TIMUR;53;5310;5310082;6;106;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310] SIKKA;53;5310;5310999;555;2803;11081;114;11655;234905;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310011] MEGO;53;5310;5310011;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310030] BOLA;53;5310;5310030;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310031] DORENG;53;5310;5310031;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310032] MAPITARA;53;5310;5310032;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310040] TALIBURA;53;5310;5310040;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310041] WAIGETE;53;5310;5310041;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310070] NITA;53;5310;5310070;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310] SIKKA;53;5310;5310999;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310011] MEGO;53;5310;5310011;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310030] BOLA;53;5310;5310030;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310031] DORENG;53;5310;5310031;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310032] MAPITARA;53;5310;5310032;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310040] TALIBURA;53;5310;5310040;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310041] WAIGETE;53;5310;5310041;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310070] NITA;53;5310;5310070;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310] SIKKA;53;5310;5310999;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310011] MEGO;53;5310;5310011;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310030] BOLA;53;5310;5310030;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310031] DORENG;53;5310;5310031;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310032] MAPITARA;53;5310;5310032;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310040] TALIBURA;53;5310;5310040;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310041] WAIGETE;53;5310;5310041;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
