tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_rtup;sum_jumlah_tanaman_belum_menghasilkan;sum_jumlah_tanaman_menghasilkan;sum_jumlah_tanaman_tidak_menghasilkan;sum_produksi_volume;sum_produksi_nilai
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310062] KOTING;53;5310;5310062;66118997;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310063] NELLE;53;5310;5310063;47227825;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310070] NITA;53;5310;5310070;141683325;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310071] MAGEPANDA;53;5310;5310071;75564348;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310080] ALOK;53;5310;5310080;66118752;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310081] ALOK BARAT;53;5310;5310081;37782122;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310082] ALOK TIMUR;53;5310;5310082;103901943;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2141_2143;[5310] SIKKA;53;5310;5310999;1832398941;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310010] PAGA;53;5310;5310010;129746295;1;0;5;0;3;50
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310011] MEGO;53;5310;5310011;111210954;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310012] TANA WAWO;53;5310;5310012;92675685;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310020] LELA;53;5310;5310020;83408983;2;5;14;6;14;97
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310030] BOLA;53;5310;5310030;74141356;44;111;581;0;955.2;504341
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310031] DORENG;53;5310;5310031;83408949;4;20;110;0;407;1415
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310032] MAPITARA;53;5310;5310032;37070618;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310040] TALIBURA;53;5310;5310040;185352850;404;4412;20624;175;40088.26;209665
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310041] WAIGETE;53;5310;5310041;101943897;72;519;1878;112;2549;12372
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310042] WAIBLAMA;53;5310;5310042;64855854;22;298;884;55;275;1365
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310050] KEWAPANTE;53;5310;5310050;83386026;25;30;675;1;1372;5341
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310051] HEWOKLOANG;53;5310;5310051;64858489;86;282;2742;0;3643.4;17145
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310052] KANGAE;53;5310;5310052;83385891;9;173;141;0;215.58;953
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310061] PALUE;53;5310;5310061;74120724;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310062] KOTING;53;5310;5310062;64855581;17;428;388;0;308.2;1924
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310063] NELLE;53;5310;5310063;46325385;2;0;74;0;155;900
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310070] NITA;53;5310;5310070;138976838;34;206;1507;0;1759;11222
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310071] MAGEPANDA;53;5310;5310071;74121396;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310080] ALOK;53;5310;5310080;64856169;1;20;50;0;155;900
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310081] ALOK BARAT;53;5310;5310081;37060646;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310082] ALOK TIMUR;53;5310;5310082;101916694;12;309;206;0;196.84;2198
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2146_2148;[5310] SIKKA;53;5310;5310999;1797679280;735;6813;29879;349;52096.48;769888
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310010] PAGA;53;5310;5310010;460243;1;0;50;0;3652;3620
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310011] MEGO;53;5310;5310011;394338;1;2;3;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310012] TANA WAWO;53;5310;5310012;328505;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310020] LELA;53;5310;5310020;295815;15;49;89;10;226;2210
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310030] BOLA;53;5310;5310030;263644;48;24;327;15;3204.5;12338
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310031] DORENG;53;5310;5310031;296523;2;4;8;0;67;425
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310032] MAPITARA;53;5310;5310032;131762;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310040] TALIBURA;53;5310;5310040;658570;53;198;481;5;2838.53;18119
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310041] WAIGETE;53;5310;5310041;362043;80;100;585;4;14335.1;21593
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310042] WAIBLAMA;53;5310;5310042;230328;7;74;61;8;216;1432
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310050] KEWAPANTE;53;5310;5310050;338536;52;106;479;30;5255;25503
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310051] HEWOKLOANG;53;5310;5310051;267379;31;134;233;0;1355;6114
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310052] KANGAE;53;5310;5310052;343701;69;137;437;8;2628;21115
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310061] PALUE;53;5310;5310061;305444;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310062] KOTING;53;5310;5310062;267211;8;15;78;0;392;3135
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310063] NELLE;53;5310;5310063;190835;11;5;94;3;344;3528
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310070] NITA;53;5310;5310070;572355;27;17;212;0;2067;16910
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310071] MAGEPANDA;53;5310;5310071;305784;7;2;108;0;470;2380
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310080] ALOK;53;5310;5310080;267834;23;92;160;18;3960;18175
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310081] ALOK BARAT;53;5310;5310081;153026;13;15;128;36;607;5989
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310082] ALOK TIMUR;53;5310;5310082;420739;57;169;421;29;3863.05;15236
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2149_2152;[5310] SIKKA;53;5310;5310999;6854615;505;1143;3954;166;45480.18;177822
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310010] PAGA;53;5310;5310010;129493819;455;3245;15764;6;360154;478480
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310011] MEGO;53;5310;5310011;111010242;541;2860;13431;280;469503.5;663254
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310012] TANA WAWO;53;5310;5310012;92508425;215;148;4310;0;65738.7;103468
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310020] LELA;53;5310;5310020;83257497;556;2772;9663;259;85920.39;241161
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310030] BOLA;53;5310;5310030;74006596;737;1685;6879;474;165851.94;200523
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310031] DORENG;53;5310;5310031;83257337;401;1174;5405;6;94709;182918
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310032] MAPITARA;53;5310;5310032;37003234;31;786;653;61;7510.69;9430
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310040] TALIBURA;53;5310;5310040;185017596;1229;5820;21465;284;353219.62;1080580
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310041] WAIGETE;53;5310;5310041;101759900;1161;10293;17184;444;461430.03;687863
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310042] WAIBLAMA;53;5310;5310042;64756237;256;3568;2341;222;16087.83;86680
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310050] KEWAPANTE;53;5310;5310050;83257947;830;1538;10099;9;238855;482216
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310051] HEWOKLOANG;53;5310;5310051;64756125;787;1263;6960;37;975020.64;445069
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310052] KANGAE;53;5310;5310052;83257803;791;6146;10621;55;112449.91;403610
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310061] PALUE;53;5310;5310061;74006273;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310062] KOTING;53;5310;5310062;64755124;518;2305;5433;234;166611.71;150505
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310063] NELLE;53;5310;5310063;46253630;509;547;4411;27;80221.7;181061
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310070] NITA;53;5310;5310070;138760740;1278;4865;25905;127;1218679.1;1618496
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310071] MAGEPANDA;53;5310;5310071;74005636;278;2035;2462;206;47903;92988
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310080] ALOK;53;5310;5310080;64754879;267;290;2245;49;140186.9;597759
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310081] ALOK BARAT;53;5310;5310081;37002766;91;282;739;77;11188;38364
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310082] ALOK TIMUR;53;5310;5310082;101757881;343;573;2672;21;125338.36;306198
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310] SIKKA;53;5310;5310999;1794639687;11274;52195;168642;2878;5196580.02;8050623
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310010] PAGA;53;5310;5310010;133019943;1;16;4;0;20;500
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310011] MEGO;53;5310;5310011;114016938;4;25;16;0;120;3300
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310012] TANA WAWO;53;5310;5310012;95014719;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310020] LELA;53;5310;5310020;85513590;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310030] BOLA;53;5310;5310030;76012012;13;35;31;0;370;2330
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310031] DORENG;53;5310;5310031;85513437;5;15;10;1;68;1980
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310032] MAPITARA;53;5310;5310032;38005946;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310040] TALIBURA;53;5310;5310040;190029490;14;59;81;0;723;4881
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310041] WAIGETE;53;5310;5310041;104515223;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310042] WAIBLAMA;53;5310;5310042;66509324;1;10;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310050] KEWAPANTE;53;5310;5310050;85511916;1;4;1;0;10;330
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310051] HEWOKLOANG;53;5310;5310051;66509212;13;10;22;1;198;1725
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310052] KANGAE;53;5310;5310052;85511772;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310061] PALUE;53;5310;5310061;76010396;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310062] KOTING;53;5310;5310062;66509044;5;2;14;0;70;1125
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310063] NELLE;53;5310;5310063;47506430;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310070] NITA;53;5310;5310070;142520910;59;119;212;0;3020;66349
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310071] MAGEPANDA;53;5310;5310071;76011060;2;2;2;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310080] ALOK;53;5310;5310080;66509625;1;10;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310081] ALOK BARAT;53;5310;5310081;38005478;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310082] ALOK TIMUR;53;5310;5310082;104514982;2;1;2;0;3;90
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310] SIKKA;53;5310;5310999;1843271447;121;308;395;2;4602;82610
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310010] PAGA;53;5310;5310010;131709543;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310011] MEGO;53;5310;5310011;112893738;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310012] TANA WAWO;53;5310;5310012;94078005;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310020] LELA;53;5310;5310020;84670119;50;0;670;0;13905.8;18742
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310030] BOLA;53;5310;5310030;75261784;7;12;26;0;135;3305
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310031] DORENG;53;5310;5310031;84668895;87;137;3257;341;14107;97627
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310032] MAPITARA;53;5310;5310032;37630594;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310040] TALIBURA;53;5310;5310040;188152730;1;200;100;0;180;3000
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310041] WAIGETE;53;5310;5310041;103483831;2;0;17;10;115;1090
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310042] WAIBLAMA;53;5310;5310042;65853284;1;10;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310050] KEWAPANTE;53;5310;5310050;84669031;2;58;32;0;14;280
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310051] HEWOKLOANG;53;5310;5310051;65854005;24;45;432;66;1084.4;7854
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310052] KANGAE;53;5310;5310052;84669363;2;0;67;0;112;400
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310061] PALUE;53;5310;5310061;75261588;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310062] KOTING;53;5310;5310062;65853837;22;41;286;91;1818.6;6910
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310063] NELLE;53;5310;5310063;47038425;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310070] NITA;53;5310;5310070;141115125;36;140;459;5;1654;16842
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310071] MAGEPANDA;53;5310;5310071;75262736;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310080] ALOK;53;5310;5310080;65856091;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310081] ALOK BARAT;53;5310;5310081;37632030;1;0;4;0;45;450
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310082] ALOK TIMUR;53;5310;5310082;103488000;4;4;21;4;39;470
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310] SIKKA;53;5310;5310999;1825102754;239;647;5371;517;33209.8;156970
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310010] PAGA;53;5310;5310010;8780723;9;61;13;0;192;410
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310011] MEGO;53;5310;5310011;7526892;45;147;223;1;4481;8320
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310012] TANA WAWO;53;5310;5310012;6272895;51;167;383;0;7149.27;28680
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310020] LELA;53;5310;5310020;5645520;37;77;102;0;2378.5;10984
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310030] BOLA;53;5310;5310030;5018172;294;748;1221;113;20243.8;83303
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310031] DORENG;53;5310;5310031;5645367;119;327;486;1;20047;60766
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310032] MAPITARA;53;5310;5310032;2509026;94;1981;957;62;13856;53012
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310040] TALIBURA;53;5310;5310040;12547032;97;1185;282;9;3343;13768
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310041] WAIGETE;53;5310;5310041;6903446;219;367;1529;150;29171.42;115959
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310042] WAIBLAMA;53;5310;5310042;4393039;7;31;15;0;409;1720
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310050] KEWAPANTE;53;5310;5310050;5648121;49;93;212;3;2118;10227
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310051] HEWOKLOANG;53;5310;5310051;4392927;411;572;1776;26;31677.6;136378
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310052] KANGAE;53;5310;5310052;5647977;91;358;394;7;9662;44554
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310061] PALUE;53;5310;5310061;5020356;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310062] KOTING;53;5310;5310062;4393354;356;1693;1958;81;36678.4;208639
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310063] NELLE;53;5310;5310063;3138250;47;129;82;0;3158;11208
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310070] NITA;53;5310;5310070;9414600;350;1773;1627;2;42117.8;198912
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310071] MAGEPANDA;53;5310;5310071;5021028;3;8;7;1;19;210
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310080] ALOK;53;5310;5310080;4393347;8;32;33;0;2726;7130
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310081] ALOK BARAT;53;5310;5310081;2510462;4;2;23;5;218;1600
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310082] ALOK TIMUR;53;5310;5310082;6903688;52;129;253;1;2647;51950
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310] SIKKA;53;5310;5310999;121726222;2343;9880;11576;462;232292.79;1047730
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310010] PAGA;53;5310;5310010;7603449;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310011] MEGO;53;5310;5310011;6517086;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310012] TANA WAWO;53;5310;5310012;5431863;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310020] LELA;53;5310;5310020;4890834;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310030] BOLA;53;5310;5310030;4347340;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310031] DORENG;53;5310;5310031;4890681;1;10;20;0;182;700
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310032] MAPITARA;53;5310;5310032;2173610;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310040] TALIBURA;53;5310;5310040;10867810;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310041] WAIGETE;53;5310;5310041;5977720;0;0;0;0;0;0
